id,Tweets about Luke,Tweets about Rey,Number of !
940725890446692353,False,False,0
940725886650896384,False,False,1
940725886101401600,False,False,0
940725882850828289,False,False,0
940725881017905152,False,False,1
940725878060851201,False,False,0
940725877738033152,False,False,0
940725873979801600,False,False,0
940725867461844992,False,False,0
940725866753118209,False,False,0
940725866274918400,False,False,0
940725858011975680,False,False,1
940725856929923072,False,False,1
940725855315267586,False,False,1
940725847908024322,False,False,0
940725846247124993,False,False,0
940725846154858497,False,False,1
940725845898997760,False,False,0
940725845735493632,False,False,0
940725845726986245,False,False,3
940725844770742273,False,False,1
940725844070281216,False,False,1
940725841654353925,False,False,0
940725839578087425,False,False,1
940725838831587328,False,False,1
940725833139871744,False,False,0
940725829625106439,False,False,0
940725829151150080,False,False,0
940725829033693184,False,False,0
940725827158675456,False,False,1
940725826823188481,False,False,0
940725822935015429,False,False,1
940725816597639168,False,False,0
940725815427207168,False,False,1
940725813065986049,False,False,1
940725810096304128,False,False,0
940725809383325697,False,False,0
940725808875716609,False,False,0
940725807336615936,False,False,0
940725807110115329,False,False,0
940725807051354112,False,False,1
940725806497611776,False,False,0
940725806338322432,False,False,0
940725805000331269,False,False,0
940725801410015232,False,False,1
940725800541626368,False,False,0
940725792190840832,False,False,0
940725789842116608,False,False,0
940725784972374016,False,False,1
940725782317600768,False,False,0
940725777515139073,False,False,1
940725775736721409,False,False,0
940725774595657729,False,False,1
940725773568233472,False,False,0
940725772737765379,False,False,0
940725770112131073,False,False,0
940725769705349120,False,False,0
940725769155809284,False,False,0
940725765771071491,False,False,0
940725764126924801,False,False,1
940725761995972608,False,False,0
940725759873871875,False,False,0
940725757835329537,False,False,0
940725757709639680,False,False,0
940725757210345472,False,False,0
940725755637567489,False,False,0
940725755235000320,False,False,2
940725752844210176,False,False,0
940725747903279109,False,False,1
940725747404062720,False,False,0
940725738776379392,False,False,0
940725736419348480,False,False,0
940725735966339073,False,False,0
940725735668449280,False,False,0
940725733843963905,False,False,1
940725731793014784,False,False,0
940725729964281857,False,False,0
940725728626331648,False,False,0
940725727921672193,False,False,0
940725726763892737,False,False,0
940725723630678016,False,False,1
940725722259353600,False,False,0
940725719960780800,False,False,1
940725717486071808,False,True,0
940725715783372801,False,False,0
940725715493724160,False,False,0
940725714491461633,False,False,0
940725711794524166,False,False,1
940725708283838466,False,False,0
940725708002697216,False,True,0
940725703347134464,False,False,0
940725697257136128,False,False,2
940725696749555712,False,False,0
940725692437733376,False,False,4
940725692362244096,False,False,0
940725690005180416,False,False,0
940725685664002049,False,False,0
940725683000508416,False,False,3
940725681746534400,False,False,0
940725678592360448,False,False,1
940725678449639424,False,False,1
940725677724016640,False,False,0
940725677627670528,False,False,0
940725677598433280,False,False,0
940725676042174464,False,False,0
940725674012225538,False,False,0
940725672959504384,False,False,1
940725671885598722,False,False,0
940725670790955009,False,False,0
940725669687730177,False,True,0
940725667917893632,False,False,1
940725665204092928,False,False,1
940725664809930753,False,False,0
940725663568240641,False,False,1
940725660351369222,False,False,0
940725656572387328,False,False,0
940725655678963712,False,False,0
940725654542307329,False,False,0
940725653888032768,False,False,0
940725653409878016,False,False,0
940725653044912128,False,False,0
940725652432531463,False,True,0
940725651996336128,False,False,0
940725651979587584,False,True,0
940725651186823168,False,False,0
940725649702047746,False,False,0
940725648443740161,False,False,0
940725644517937152,False,False,0
940725642949287936,False,False,0
940725642663997445,False,False,0
940725642441699329,False,False,0
940725642085257217,False,False,1
940725641703542784,False,False,0
940725640881459200,False,False,0
940725640491397121,False,False,0
940725640453648385,False,False,3
940725637567967232,False,False,0
940725636854927361,False,False,0
940725636179603456,False,False,0
940725634975850496,False,False,0
940725633910542339,False,False,1
940725633403047936,False,False,0
940725631561732097,False,False,0
940725629275856896,False,False,0
940725628768325632,False,False,0
940725627929337856,False,False,0
940725627677704193,False,False,0
940725626511687681,False,False,0
940725626176262144,False,False,0
940725623101841408,False,False,1
940725621436555264,False,False,2
940725621323206657,False,False,1
940725620757159936,False,False,0
940725619775635458,False,False,0
940725617640615936,False,False,0
940725615933526016,False,False,1
940725614415360001,False,False,1
940725612704092161,False,False,1
940725606752440321,False,False,0
940725605200429058,False,False,0
940725604076400641,False,False,1
940725602289700864,False,False,1
940725602168004611,False,False,0
940725599525572609,False,True,0
940725598254747649,False,False,0
940725597202014209,False,False,0
940725596836917249,False,False,1
940725595062853633,False,False,1
940725593187942400,False,False,0
940725592261103616,False,True,0
940725592051343360,False,False,1
940725587232088064,False,False,0
940725585885712384,False,False,0
940725585432608768,False,False,0
940725584417755136,False,False,0
940725583348207618,False,False,0
940725583285293058,False,False,1
940725579166429184,False,False,1
940725578994520064,False,False,1
940725578742816773,False,False,0
940725578616913920,False,False,0
940725575769092096,False,False,0
940725575660032002,False,False,1
940725574825316352,False,False,0
940725571516096512,False,False,0
940725569716703233,False,False,0
940725560526848000,False,False,0
940725556508688384,False,False,2
940725550389387265,False,False,0
940725547868590080,False,False,0
940725545658146816,False,False,1
940725544991195137,False,False,0
940725543971913728,False,False,0
940725542822776832,False,False,0
940725535621173251,False,False,1
940725535457517568,False,False,1
940725533054242819,False,False,0
940725533008191489,False,False,1
940725531674316800,False,False,0
940725531594645505,False,False,1
940725524325961733,False,False,0
940725518772703234,False,False,0
940725516646146050,False,False,0
940725510669197313,False,False,0
940725508106416128,False,False,1
940725505816330240,False,False,0
940725503425679360,False,False,1
940725503203328001,False,False,0
940725503010357248,False,False,1
940725500464586752,False,False,0
940725498816139264,False,False,1
940725496349888512,False,False,1
940725495842217985,False,False,0
940725492159827968,False,False,0
940725489022439424,False,False,0
940725487101403136,False,False,0
940725486329745408,False,False,0
940725484446511104,False,False,1
940725483142041600,False,False,1
940725478494736385,False,False,0
940725478134108161,False,False,1
940725475902504960,False,False,0
940725474422067201,False,False,2
940725471808978944,False,False,0
940725469627977730,False,False,1
940725464510947328,False,False,1
940725463374110720,False,False,1
940725458198581248,False,False,1
940725456915099648,False,False,0
940725455727902721,False,False,1
940725455631642625,False,False,0
940725452062232576,False,False,0
940725449025605635,False,False,1
940725447125544961,False,False,0
940725439940648960,False,False,0
940725435918319616,False,False,1
940725435553460224,False,False,0
940725433808515072,False,False,1
940725433083015169,False,False,0
940725427433299968,False,False,0
940725427101978625,False,False,1
940725424568586240,False,False,0
940725420864999424,False,False,1
940725419040477184,False,False,0
940725416402325505,False,False,0
940725413050859520,False,False,1
940725411532693504,False,False,1
940725411474010112,False,False,0
940725408051245056,False,False,1
940725405606170624,False,False,1
940725393211969538,False,False,0
940725387927216128,False,False,0
940725386454892544,False,False,0
940725384978432000,False,False,1
940725384387219462,False,False,0
940725382042484736,False,False,1
940725381644083200,False,False,0
940725381295779840,False,False,0
940725379702165504,False,False,0
940725379391729665,False,False,1
940725377009422337,False,False,0
940725376208302083,False,False,0
940725367333146631,False,False,0
940725364783042561,False,False,0
940725363478532096,False,False,0
940725360483807232,False,False,0
940725358328012802,False,False,1
940725357832839168,False,False,0
940725356281171969,False,False,0
940725352476786688,False,False,0
940725351927500801,False,False,0
940725351369490433,False,False,0
940725349444354052,False,False,2
940725346906677249,False,False,1
940725345761873920,False,False,0
940725345107501056,False,False,0
940725342628663296,False,False,0
940725336391553025,False,False,0
940725335905226752,False,False,0
940725332235124737,False,False,0
940725330544701440,False,False,0
940725329240485889,False,False,1
940725328611332096,False,False,0
940725327394832385,False,False,0
940725323242590208,False,False,1
940725316024197121,False,False,0
940725313251827712,False,False,2
940725309804081152,False,False,0
940725308436643840,False,False,1
940725304011636736,False,False,1
940725301922983937,False,True,0
940725297724321792,False,False,0
940725296235466752,False,False,1
940725296189210624,False,False,0
940725292565270528,False,False,0
940725290350923776,False,False,0
940725288404750341,False,False,0
940725285950857216,False,False,6
940725282826309632,False,False,0
940725281098215424,False,False,0
940725280519331840,False,False,1
940725278061477888,False,False,0
940725277558280198,False,False,0
940725274618089478,False,False,0
940725267630145536,False,True,0
940725267147915264,False,False,1
940725259552149504,False,False,1
940725259224748033,False,False,0
940725258763558913,False,False,1
940725258226724864,False,False,1
940725257421426689,False,False,0
940725256137904140,False,False,0
940725256087658496,False,False,1
940725253424205826,False,False,0
940725249951203329,False,False,0
940725243676684289,False,False,0
940725238400249857,False,False,1
940725233970905088,False,False,0
940725228220456960,False,False,0
940725222503727104,False,False,1
940725221123936256,False,False,1
940725217009205248,False,False,1
940725214203260929,False,False,0
940725211816714240,False,False,1
940725211753865216,False,False,0
940725210856218624,False,False,1
940725210080251904,False,False,1
940725206942932995,False,False,0
940725204950532096,False,False,0
940725203746938882,False,False,0
940725200286572549,False,False,7
940725198709575680,False,False,1
940725197908389888,False,False,1
940725197031735296,False,False,0
940725196486594561,False,False,0
940725189255581696,False,False,0
940725186596429824,False,False,0
940725186168532992,False,False,1
940725185006723072,False,False,1
940725184742547456,False,False,0
940725184280985600,False,False,0
940725183253483520,False,False,3
940725182729035776,False,False,1
940725182439702528,False,False,0
940725181915439105,False,False,0
940725179499646976,False,False,0
940725179415760896,False,False,1
940725179398938625,False,False,1
940725179373760512,False,False,1
940725179285729280,False,False,1
940725179281440768,False,False,1
940725179256393728,False,False,1
940725172650123264,False,False,1
940725172356767744,False,False,0
940725170628644864,False,False,0
940725155902320640,False,False,0
940725141994131458,False,False,0
940725139632738305,False,False,1
940725138521247744,False,False,0
940725137518874626,False,False,0
940725136759463936,False,True,0
940725135828570113,False,False,0
940725133051944960,False,False,1
940725132540203009,False,False,1
940725131571286016,False,False,1
940725130774409218,False,False,7
940725127783727104,False,False,0
940725127154733056,False,False,0
940725127045615616,False,False,0
940725124512219136,False,False,0
940725122935218181,False,False,0
940725119139299328,False,False,1
940725115163045888,False,False,0
940725113984569346,False,False,0
940725108984791040,False,False,1
940725108376715265,False,False,1
940725107726565376,False,False,0
940725106057158656,False,False,1
940725105533038593,False,False,1
940725100441194496,False,False,1
940725096028753920,False,False,0
940725095701602306,False,False,1
940725093910622209,False,False,1
940725093306683392,False,False,1
940725089808601088,False,False,0
940725084972572672,False,False,0
940725084221837312,False,False,1
940725082422423553,False,False,1
940725081918947328,False,False,1
940725062478520320,False,True,0
940725061501071360,False,False,2
940725059987165184,False,False,1
940725059404038144,False,False,1
940725058384797696,False,False,0
940725050793132032,False,False,0
940725049777987585,False,False,0
940725048431833088,False,False,1
940725047538446336,False,False,0
940725046649217024,False,False,1
940725044975726598,False,False,0
940725041909633025,False,False,0
940725041112678401,False,False,0
940725040835735552,False,False,1
940725029804953601,False,False,3
940725022351650817,False,False,1
940725020728336384,False,False,1
940725020715900928,False,False,1
940725014432755712,False,False,1
940725014222929920,False,False,1
940725014206341120,False,False,0
940725011261751298,False,False,0
940725009663672321,False,False,0
940725007142985728,False,False,0
940725003145940994,False,False,0
940724999530278912,False,False,1
940724995684294657,False,False,1
940724995432497153,False,False,0
940724993607921664,False,False,2
940724991934455808,False,False,0
940724988637691904,False,False,1
940724983726211072,False,False,0
940724982786772993,False,False,0
940724979015880704,False,False,0
940724974100369409,False,False,1
940724971504009217,False,False,1
940724969478217730,False,False,0
940724967083315201,False,False,1
940724966844067840,False,False,1
940724966730985472,False,False,1
940724965514416128,False,False,0
940724963639791616,False,False,0
940724960653381632,False,False,0
940724959713906688,False,False,1
940724958354743296,False,False,0
940724956509466624,False,False,1
940724953942511622,False,False,0
940724948443770880,False,False,1
940724948091506688,False,False,0
940724946258579456,False,False,0
940724945994338305,False,False,0
940724944517849089,False,False,0
940724942911561728,False,False,1
940724941720358912,False,False,1
940724939681927169,False,False,1
940724933436551168,False,False,0
940724926280957952,False,False,0
940724925966450688,False,False,1
940724922887888896,False,False,1
940724921671475200,False,False,1
940724921147314176,False,False,0
940724915308761089,False,False,1
940724913345662976,False,False,0
940724903682150403,False,False,1
940724892823183366,False,False,1
940724891254513664,False,False,1
940724886946832384,False,False,0
940724886573547522,False,False,0
940724884052893697,False,False,0
940724879221055488,False,False,0
940724876993810437,False,False,1
940724876503076864,False,False,0
940724874443550721,False,False,0
940724872199544832,False,False,0
940724869443883008,False,False,3
940724867384492032,False,False,0
940724862003400705,False,False,0
940724860983971841,False,False,1
940724849953116165,False,False,1
940724847067328512,False,False,0
940724839014207488,False,False,1
940724835730317312,False,False,0
940724834585251841,False,False,2
940724834245464064,False,False,0
940724833557639168,False,False,0
940724831682744320,False,False,0
940724825747636224,False,False,1
940724825244536833,False,False,2
940724825173217280,False,False,0
940724819909365765,False,False,1
940724815694049280,False,False,0
940724811730259968,False,False,1
940724808362483712,False,False,1
940724799541616640,False,False,0
940724794567417856,False,False,1
940724783053983745,False,False,0
940724781967659008,False,False,0
940724777723064320,False,False,0
940724777047560192,False,False,1
940724776745672705,False,False,0
940724776036790272,False,False,0
940724771079143424,False,False,1
940724764825415680,False,True,0
940724761168138242,False,False,1
940724759372840960,False,False,0
940724756567003136,False,False,0
940724756504072192,False,False,0
940724754104881158,False,False,1
940724747758899200,False,False,0
940724746127364096,False,False,1
940724741853159428,False,False,0
940724741169655814,False,False,0
940724737315082240,False,False,1
940724733385039872,False,False,0
940724726959292417,False,False,8
940724723570192384,False,False,1
940724720886009856,False,False,1
940724720277819392,False,False,1
940724717798985728,False,False,0
940724715924086784,False,False,0
940724715324428289,False,False,0
940724714393276422,False,False,2
940724709926240256,False,False,1
940724706524712960,False,False,1
940724703429263361,False,False,1
940724703286591488,False,False,1
940724700837183488,False,False,3
940724693396606976,False,False,1
940724693073502209,False,False,0
940724687264452608,False,False,1
940724682881470464,False,False,0
940724679173722114,False,False,1
940724678372577281,False,False,0
940724677994954753,False,False,0
940724671875559424,False,False,1
940724671712030721,False,False,1
940724670839578624,False,False,1
940724660295163907,False,False,1
940724658789388288,False,False,3
940724650560155655,False,False,0
940724649465434112,False,False,0
940724648144228353,False,False,0
940724647883976704,False,False,1
940724641647218688,False,False,2
940724641210908673,False,False,0
940724641173311489,False,False,1
940724637624946689,False,False,1
940724634990891009,False,False,1
940724631656316928,False,False,0
940724627608883201,False,False,0
940724620461821952,False,False,0
940724618775625728,False,False,1
940724616678518788,False,False,1
940724615533473792,False,False,0
940724615256485888,False,False,1
940724606553481217,False,False,0
940724604775133184,False,False,1
940724603420381185,False,False,4
940724598068383745,False,False,0
940724597254651904,False,True,0
940724596789035008,False,False,1
940724596243869700,False,False,0
940724595543494656,False,False,0
940724592343207941,False,False,1
940724586588622853,False,False,1
940724586420867072,False,False,1
940724582637436928,False,False,1
940724579202244608,False,False,0
940724577604440064,False,False,1
940724574563512320,False,False,0
940724571749019648,False,False,0
940724571283402752,False,False,1
940724570897637376,False,False,0
940724566422257664,False,False,1
940724560546140161,False,False,0
940724558289604609,False,False,1
940724557824036864,False,False,1
940724556817424385,False,False,0
940724556787879936,False,False,0
940724556217638912,False,False,1
940724550182096896,False,False,1
940724550035161088,False,False,1
940724545064964102,False,False,0
940724541193670657,False,False,0
940724536382836736,False,False,1
940724533803151360,False,False,1
940724533329317889,False,False,0
940724526916050945,False,False,0
940724524038975489,False,False,0
940724520377253893,False,False,1
940724513901223936,False,False,0
940724512848535552,False,False,0
940724510940127232,False,False,1
940724509790760960,False,False,1
940724507131527168,False,False,1
940724506875883520,False,False,0
940724505663758342,False,False,0
940724502119542784,False,False,1
940724493940678656,False,False,0
940724481164759043,False,False,1
940724476362158080,False,False,3
940724473468035072,False,False,1
940724472587288576,False,False,1
940724470775287808,False,False,1
940724464693649408,False,False,0
940724463624171520,False,False,0
940724463611518976,False,False,5
940724462336528386,False,False,1
940724458897248257,False,False,0
940724458633027584,False,False,0
940724458632835072,False,False,1
940724457232109568,False,False,1
940724447295754241,False,False,1
940724447010545664,False,False,1
940724447002218496,False,False,1
940724439863328768,False,False,1
940724434981158912,False,False,0
940724428903772160,False,False,0
940724422436098049,False,False,1
940724421312106496,False,False,1
940724419776917504,False,False,0
940724417558204416,False,False,0
940724417360883712,False,False,0
940724413468696576,False,False,0
940724409488130048,False,False,1
940724408066433024,False,False,1
940724405155586048,False,False,0
940724404367052800,False,False,1
940724403595292673,False,False,1
940724401577672705,False,False,0
940724399333953537,False,False,2
940724397488340992,False,False,0
940724396725035014,False,False,1
940724396326612992,False,False,1
940724394908901377,False,False,1
940724389196259330,False,False,0
940724388386701312,False,False,1
940724386264440832,False,False,0
940724379834400768,False,False,1
940724378932834305,False,False,1
940724374163918848,False,False,1
940724369290080258,False,False,1
940724367042011136,False,False,0
940724361207611393,False,False,1
940724360595329024,False,False,1
940724358171021317,False,False,1
940724357814353922,False,False,0
940724354492583936,False,False,1
940724353116790784,False,False,0
940724347077058560,False,False,0
940724345520844800,False,False,2
940724338369626114,False,False,3
940724336947843072,False,False,3
940724330341658624,False,False,0
940724328135618565,False,False,1
940724327904714752,False,False,1
940724327330304000,False,False,2
940724327279939584,False,False,0
940724325966942208,False,False,1
940724316508844032,False,False,0
940724316353654784,False,False,0
940724316068630530,False,False,0
940724315410124800,False,False,0
940724307872899075,False,False,0
940724304911593472,False,False,1
940724300155359235,False,False,1
940724295852089344,False,False,1
940724290227507200,False,False,1
940724289069862912,False,False,1
940724288667209729,False,False,1
940724288125992960,False,False,0
940724288033783808,False,False,0
940724287316615168,False,False,1
940724278596718592,False,False,1
940724274779820032,False,False,0
940724273538306048,False,False,1
940724268421099520,False,False,0
940724260200419333,False,False,0
940724254445731840,False,False,1
940724253099483138,False,False,1
940724250306113543,False,False,0
940724248779337728,False,False,0
940724248041189377,False,False,0
940724240424341504,False,False,0
940724236989087744,False,False,1
940724232954220544,False,False,1
940724231062482944,False,False,0
940724219880632320,False,False,1
940724216659365888,False,False,0
940724215069622274,False,False,1
940724213052194816,False,False,0
940724211890507777,False,False,2
940724210187378688,False,False,1
940724208392290304,False,False,1
940724206194642945,False,False,1
940724204453888000,False,False,1
940724203011092480,False,False,3
940724202406944769,False,False,0
940724199030628352,False,False,1
940724195557822464,False,True,0
940724192345055232,False,False,1
940724191451668480,False,False,0
940724187693506561,False,False,0
940724185483051008,False,False,1
940724182819762176,False,True,0
940724180533825536,False,False,0
940724180336697345,False,False,1
940724178252193792,False,False,1
940724173747441665,False,False,0
940724171327369216,False,False,1
940724170622750720,False,False,0
940724168252973057,False,False,0
940724163035238401,False,False,0
940724162443620352,False,False,1
940724160451538944,False,False,1
940724156240363522,False,False,1
940724155137142784,False,False,1
940724151408582656,False,False,1
940724150007611392,False,False,0
940724141858070528,False,False,3
940724139815469058,False,False,1
940724136585973761,False,False,1
940724134774009857,False,False,1
940724133352046597,False,False,1
940724129522622465,False,False,0
940724129199558656,False,False,0
940724127303860224,False,False,0
940724123524849665,False,False,0
940724121314394112,False,False,3
940724114762936328,False,False,0
940724110157639680,False,False,1
940724109851398144,False,True,0
940724099415810048,False,False,0
940724098778451968,False,False,1
940724098212102144,False,False,0
940724097339625473,False,False,0
940724093845983237,False,False,1
940724084966674433,False,False,0
940724083557392384,False,True,0
940724080843640832,False,False,0
940724079761518592,False,False,1
940724069162512384,False,False,1
940724066692009989,False,False,2
940724065278537730,False,False,0
940724061679902720,False,False,1
940724054432022533,False,False,1
940724053970694144,False,False,3
940724053744250881,False,False,1
940724052913565697,False,False,0
940724051068293120,False,False,0
940724049231208448,False,True,0
940724046278287361,False,False,1
940724044877275136,False,False,2
940724036132376576,False,False,0
940724029190823936,False,False,1
940724022580535304,False,False,1
940724019489361921,False,False,1
940724013290086400,False,False,1
940724011474079744,False,False,0
940724009305563137,False,False,2
940724005794746368,False,False,1
940724005010411520,False,False,0
940724003563384832,False,False,0
940724002808528897,False,False,1
940724001835536384,False,False,1
940723992335237120,False,False,1
940723990800289793,False,False,1
940723988405391360,False,False,1
940723984584335362,False,False,1
940723981409124352,False,False,0
940723978439716865,False,True,0
940723976103497728,False,False,1
940723975247708160,False,False,0
940723968952229888,False,False,0
940723968377524225,False,False,0
940723964111937538,False,False,1
940723960437723136,False,False,1
940723958084767746,False,False,0
940723957782728706,False,False,0
940723955295490048,False,False,1
940723951977631744,False,False,0
940723949272317952,False,False,1
940723947984732160,False,False,1
940723947791945728,False,False,0
940723941051596803,False,False,0
940723940930007041,False,False,1
940723940883861506,False,False,0
940723939218636800,False,False,1
940723936534331392,False,False,1
940723931551379456,False,False,1
940723930062577665,False,False,0
940723927885778945,False,True,0
940723926983835648,False,False,1
940723922110205954,False,False,1
940723909971779584,False,False,0
940723907652304896,False,False,0
940723906503217152,False,False,0
940723904464801794,False,False,0
940723897044844544,False,False,0
940723894574632960,False,False,1
940723877243650048,False,False,0
940723872126590976,False,False,2
940723870654455808,False,False,0
940723870251618305,False,False,0
940723868280475648,False,False,1
940723864333512704,False,False,1
940723862840532994,False,False,3
940723859011063809,False,False,0
940723857911984128,False,False,1
940723852275011589,False,False,1
940723848223379457,False,False,0
940723846964969473,False,False,0
940723845664616450,False,False,0
940723844293234688,False,False,1
940723832607969280,False,False,1
940723831227891712,False,False,1
940723825645379584,False,False,0
940723820712857600,False,False,0
940723820347801600,False,False,0
940723812471136256,False,False,0
940723812458553344,False,False,1
940723811816747010,False,False,0
940723808457056256,False,False,0
940723806783488000,False,False,0
940723805814697984,False,False,1
940723805651075072,False,False,1
940723803495297030,False,False,0
940723800622157826,False,True,0
940723792392761344,False,False,1
940723791398830085,False,False,0
940723788068438016,False,False,1
940723777679380480,False,False,0
940723777645764608,False,False,1
940723776248877057,False,False,0
940723775112470528,False,False,0
940723774328131586,False,False,0
940723770125205504,False,False,0
940723769429065729,False,False,0
940723767822766080,False,False,1
940723767252324352,False,False,1
940723766992220161,False,False,0
940723764504903680,False,False,0
940723761430409216,False,False,0
940723759677345793,False,False,1
940723755525033984,False,False,1
940723751745998849,False,False,1
940723748814114816,False,False,1
940723745903308800,False,False,0
940723739829899264,False,False,1
940723738982715393,False,False,1
940723735555919873,False,False,1
940723735128150016,False,False,1
940723734356348933,False,False,0
940723727716749312,False,False,0
940723722113003521,False,False,0
940723721085517824,False,False,0
940723718355062785,False,False,1
940723702546751493,False,False,1
940723701342965760,False,False,1
940723697710747650,False,False,0
940723696116912134,False,False,0
940723693822578689,False,False,1
940723692828372992,False,False,0
940723691821895681,False,False,0
940723690869751809,False,False,0
940723688714002433,False,False,1
940723687795421186,False,False,0
940723684389502977,False,False,1
940723672511369217,False,False,1
940723669646675968,False,False,0
940723668354781189,False,False,1
940723668040208387,False,False,1
940723666102431746,False,False,1
940723665460711425,False,False,1
940723661522325504,False,True,0
940723658800140299,False,False,1
940723655700635648,False,False,1
940723655205629953,False,False,1
940723648775811072,False,False,1
940723647068729345,False,False,0
940723644946370560,False,False,0
940723640668164096,False,False,0
940723637895749638,False,False,1
940723637212114945,False,False,1
940723634070523905,False,False,1
940723632430571520,False,False,1
940723631923003392,False,False,0
940723628852826113,False,False,1
940723624029417472,False,False,1
940723623865630720,False,False,1
940723622712365057,False,False,1
940723622074814465,False,False,0
940723611555581954,False,True,0
940723604152561664,False,False,1
940723603925954561,False,False,1
940723603234017280,False,False,0
940723599538667520,False,False,1
940723595038380033,False,False,2
940723590919581696,False,False,1
940723586544922626,False,False,1
940723582417756160,False,False,0
940723574247247873,False,False,0
940723574112956416,False,False,1
940723569058750464,False,False,0
940723566319947782,False,False,0
940723560582172672,False,False,0
940723559646851074,False,False,1
940723557297999873,False,False,1
940723554789625856,False,False,1
940723551556038657,False,False,1
940723549588910080,False,False,1
940723544127807488,False,False,1
940723544064917504,False,False,1
940723542055964672,False,False,1
940723541363879938,False,False,0
940723533549899776,False,False,2
940723533155635200,False,False,0
940723532161413120,False,False,1
940723529598857217,False,False,0
940723529523138566,False,False,1
940723528717844480,False,False,0
940723527405072384,False,False,0
940723522728366080,False,False,1
940723522351063040,False,False,0
940723521285697536,False,False,0
940723521277317125,False,False,1
940723521029730306,False,False,0
940723511433277442,False,False,0
940723511366008832,False,False,1
940723506953707520,False,False,0
940723499643162624,False,False,0
940723499508944896,False,False,1
940723494697889793,False,False,0
940723493242572800,False,False,0
940723489484320768,False,False,0
940723486355480576,False,False,1
940723482677059585,False,False,0
940723482345791496,False,False,0
940723480986902531,False,True,0
940723474707943424,False,False,0
940723474632445955,False,False,1
940723473994919936,False,False,0
940723473047007232,False,False,0
940723471558041601,False,True,0
940723461911019521,False,False,1
940723461743312896,False,False,0
940723461168750593,False,False,0
940723461164498944,False,False,0
940723449919614976,False,False,0
940723448707346433,False,False,1
940723447306571776,False,False,0
940723447264575488,False,False,1
940723442961256448,False,False,0
940723439815421952,False,False,1
940723439509299200,False,False,0
940723437542264832,False,False,0
940723436976041984,False,False,6
940723433142448128,False,False,0
940723431015944192,False,False,0
940723428038004737,False,False,0
940723421410922496,False,False,1
940723416344285184,False,False,0
940723413705940993,False,False,1
940723398623113216,False,False,1
940723398413639680,False,False,0
940723396555534336,False,False,0
940723395829706752,False,False,0
940723390050131968,False,False,0
940723386837213184,False,False,0
940723385021149184,False,False,1
940723384413032448,False,False,0
940723381703495681,False,False,0
940723381388767232,False,False,0
940723379568508928,False,False,0
940723375592181760,False,False,0
940723374380199937,False,False,0
940723361692430336,False,False,0
940723359536599041,False,False,0
940723347675144192,False,False,0
940723347226333184,False,False,1
940723346718711808,False,True,0
940723345217204224,False,False,1
940723345099718656,False,False,1
940723344734867456,False,False,0
940723338426634240,False,False,0
940723324740685824,False,False,1
940723321628438528,False,False,1
940723319694872576,False,False,0
940723316100419585,False,False,1
940723313722253313,False,False,0
940723313273434112,False,False,1
940723309120864256,False,False,1
940723301852200961,False,False,0
940723300728233984,False,False,1
940723299319009280,False,False,0
940723298962350081,False,False,1
940723291177803777,False,False,1
940723288493494272,False,False,2
940723281895809029,False,False,1
940723276162121728,False,False,1
940723275230883840,False,False,1
940723270957043712,False,False,1
940723263784747013,False,False,0
940723258927845376,False,False,0
940723258667741184,False,False,1
940723251285696513,False,False,0
940723250228850688,False,False,1
940723239365484544,False,False,1
940723234973958145,False,False,0
940723234709954560,False,False,1
940723229559263232,False,False,1
940723219576713216,False,False,0
940723218989531136,False,False,0
940723216603066368,False,False,1
940723214619172865,False,False,2
940723213507719169,False,False,0
940723213302054912,False,False,1
940723208243867648,False,False,1
940723206633152512,False,False,0
940723206515838976,False,False,0
940723206100365312,False,False,1
940723205265870848,False,False,0
940723202627657728,False,False,0
940723200165478401,False,False,0
940723200048140288,False,False,0
940723198122852352,False,True,0
940723196193624065,False,False,0
940723191680569345,False,False,1
940723190740824065,False,False,1
940723186710310913,False,False,0
940723178619457536,False,False,1
940723175956123648,False,False,0
940723175523938304,False,False,0
940723167294656512,False,False,1
940723165969440769,False,False,1
940723165117976577,False,False,0
940723164275007488,False,False,0
940723161871605762,False,False,1
940723161515118600,False,False,1
940723156586770433,False,False,0
940723152526684160,False,False,0
940723152413429762,False,False,0
940723150580600832,False,False,1
940723149028589568,False,False,1
940723147535351808,False,False,3
940723146394451968,False,False,0
940723145421611008,False,False,1
940723143550922752,False,False,0
940723141021765633,False,True,0
940723136319950849,False,False,0
940723134558298112,False,False,2
940723130535956480,False,False,0
940723125150474241,False,False,1
940723124965904384,False,True,0
940723120473718784,False,False,1
940723118821249024,False,False,0
940723117223059456,False,False,1
940723117135101952,False,False,1
940723117114122240,False,False,1
940723114866106373,False,False,0
940723114828337158,False,True,0
940723114601828352,False,False,1
940723114442416133,False,True,0
940723112106184705,False,False,0
940723107551219712,False,False,1
940723105982431232,False,False,0
940723104183128064,False,False,1
940723092317507586,False,False,1
940723090522300417,False,False,0
940723089133973506,False,False,0
940723087527383040,False,False,0
940723081240121344,False,False,0
940723080221069312,False,False,0
940723071589089281,False,False,0
940723069873614848,False,False,0
940723066199355392,False,False,1
940723065138438144,False,False,1
940723061497761794,False,False,0
940723061170561026,False,False,0
940723055990415365,False,False,3
940723051259449344,False,False,0
940723044426719233,False,False,0
940723043512459264,False,False,14
940723042107514880,False,False,0
940723038403915776,False,False,1
940723034331275264,False,False,0
