id,Tweets about Luke,Tweets about Rey,"Number of ""!"""
940711959854424065,False,False,0
940711959447482368,False,False,0
940711958961115141,False,False,1
940711957354762241,False,False,0
940711954632491013,False,False,1
940711951159693312,False,False,0
940711950144757761,False,False,1
940711942804602880,False,False,0
940711930653827072,False,False,0
940711928808304640,False,False,0
940711927990255616,False,False,1
940711927147323392,False,False,0
940711924299427840,False,False,0
940711921996697600,False,False,1
940711921120096256,False,False,0
940711919375220736,False,False,0
940711918381264896,False,False,0
940711917689147398,False,False,2
940711912366596097,False,False,0
940711911586455552,False,False,0
940711910844125186,False,False,0
940711902283517952,False,False,0
940711898600833026,False,False,0
940711895081930753,False,False,1
940711893643210752,False,False,1
940711886554791936,False,False,1
940711880191967232,False,False,1
940711878355050497,False,False,0
940711875528060930,False,False,0
940711868552933378,False,False,1
940711864568250368,False,False,1
940711862928269312,False,False,0
940711861451927553,False,False,1
940711856175378432,False,False,0
940711855084859392,False,False,1
940711852186759168,False,False,0
940711846054637568,False,False,1
940711842246287360,False,False,2
940711830623678464,False,False,1
940711829113683969,False,False,1
940711827964542976,False,False,1
940711826106605568,False,False,0
940711825347313664,False,False,0
940711822260428803,False,False,0
940711822180491266,False,False,1
940711818149871616,False,False,0
940711817994817536,True,False,0
940711814643552257,False,False,0
940711811774427136,False,False,0
940711811208437760,False,False,0
940711808498794496,False,False,0
940711803994087424,False,False,1
940711794288615425,False,False,0
940711793009221632,False,False,1
940711791935606785,False,False,0
940711786365382656,False,False,0
940711785555943426,False,False,1
940711784251457536,False,False,0
940711782456397829,False,False,0
940711782167011330,False,False,0
940711778400514049,False,False,0
940711778358628353,False,False,0
940711777972535297,False,False,1
940711776164941824,False,False,0
940711772788363264,False,False,3
940711764831940609,False,False,1
940711758188118017,False,False,5
940711754237018112,False,False,0
940711749782716416,False,False,0
940711746146156544,False,False,0
940711744980312064,False,False,1
940711742170165249,False,False,1
940711740978933760,False,False,0
940711740882522114,False,False,0
940711739557076994,False,False,1
940711734867906560,False,False,0
940711733857046528,False,False,1
940711727724990466,False,False,1
940711725887827970,False,False,1
940711724352720896,False,False,0
940711722805071872,False,False,0
940711720422535169,False,False,0
940711714739273728,False,False,1
940711711035797505,False,False,1
940711707776864256,False,False,1
940711704727621632,False,False,0
940711701384695808,False,False,0
940711700264898560,False,False,0
940711689670012929,False,False,0
940711688046825472,False,False,0
940711687174356993,False,False,1
940711685958066176,False,False,0
940711685668601856,False,False,1
940711684590710785,False,False,0
940711682808139781,False,False,0
940711682648788992,False,False,1
940711682254483458,False,False,0
940711678328627201,False,False,0
940711676730540032,False,False,0
940711675811987459,False,False,0
940711673467408385,False,False,0
940711668522168320,False,False,0
940711668052570113,False,False,1
940711666374905856,False,False,0
940711663275331584,False,False,0
940711658447613957,False,False,1
940711657503731712,False,False,0
940711656992231432,False,False,0
940711655813591041,False,False,0
940711648255463424,False,False,0
940711645197799424,False,False,0
940711645185265664,False,False,0
940711644732317696,False,False,1
940711642660208645,False,False,0
940711641733304320,False,False,0
940711637794816000,False,False,0
940711637538840581,False,False,0
940711633910890497,False,False,0
940711632245809152,False,False,3
940711631943819266,False,False,1
940711631251804160,False,False,0
940711630094110720,False,False,0
940711627816501248,False,False,1
940711623853006848,False,False,0
940711622703796224,False,False,0
940711621785141248,False,False,0
940711619641905154,False,False,1
940711615162351616,False,False,0
940711614873063426,False,False,0
940711614277287936,False,False,0
940711612561940480,False,False,0
940711610703863808,False,False,1
940711609369899011,False,False,0
940711607365226496,False,False,0
940711603854544897,False,False,1
940711602675961856,False,False,0
940711601317076993,False,False,0
940711590147575808,False,False,0
940711586188201990,False,True,0
940711580345311233,False,False,1
940711579389132801,False,False,0
940711563685535744,False,False,0
940711552285585410,False,False,0
940711550981095424,False,False,1
940711549097914370,False,False,3
940711549001437184,False,False,0
940711548762443776,False,False,0
940711540021489666,False,False,0
940711534438707200,False,False,0
940711532035375104,False,False,1
940711530852646912,False,False,1
940711523432980480,False,False,0
940711523399360513,False,False,1
940711522111811585,False,False,1
940711520958218242,False,False,0
940711518370455553,False,False,0
940711517665878016,False,False,0
940711510409728000,False,False,0
940711507859472385,False,False,0
940711497780662273,False,False,1
940711492709646337,False,False,0
940711488481824768,False,False,0
940711486770556928,False,False,1
940711482483933184,False,False,1
940711481867304960,False,False,0
940711478587543552,False,False,0
940711477157158912,False,False,1
940711468638572547,False,False,1
940711467745251328,False,False,0
940711464649805824,False,False,0
940711463978663936,False,False,1
940711461080334337,False,False,0
940711460774146048,False,False,1
940711459348189185,False,False,0
940711459297697792,False,False,0
940711459146928130,False,False,0
940711455430656001,False,False,0
940711453039955969,False,False,1
940711453027438592,False,False,0
940711452775677952,False,False,0
940711449218785280,False,False,0
940711448925364224,False,False,0
940711446630957056,False,False,1
940711444395393024,False,False,1
940711443762221056,False,False,0
940711442948423681,False,False,0
940711439874056193,False,False,0
940711439358185473,False,False,0
940711436300496897,False,False,0
940711431393218560,False,False,0
940711429275037696,False,False,0
940711428209516544,False,False,0
940711424409534465,False,False,0
940711422627065856,False,False,1
940711421234630656,False,False,1
940711416373305344,False,False,2
940711415769419777,False,False,0
940711404276822016,False,False,0
940711399143235584,False,False,0
940711398111432704,False,False,2
940711393837375495,False,False,0
940711393623453696,False,False,0
940711390544912385,False,False,0
940711386136698881,False,False,1
940711381673922560,False,False,1
940711380885409792,False,False,0
940711380876963846,False,False,0
940711380709191680,False,False,1
940711377043427328,False,False,0
940711375504060423,False,False,0
940711371498512385,False,False,0
940711371494313984,False,False,0
940711366830313472,False,False,1
940711362145280001,False,False,0
940711359398010880,False,False,0
940711356294221824,False,False,1
940711352523481089,False,False,0
940711350757498880,False,False,0
940711344529133568,False,False,0
940711341873958914,False,False,0
940711339114291200,False,False,0
940711332730556416,False,False,2
940711332659286023,False,False,0
940711331929493507,False,False,4
940711330226454528,False,False,0
940711328704057344,False,False,0
940711326657236993,False,False,1
940711322051850240,False,False,0
940711321263394816,False,False,2
940711319845535744,False,False,1
940711318956290051,False,False,0
940711318524481541,False,False,1
940711317714997248,False,False,1
940711315760300032,False,False,0
940711312589578240,False,False,0
940711312212090881,False,False,0
940711301881389056,False,False,1
940711300816089088,False,False,0
940711300178382848,False,False,0
940711292607836160,False,False,0
940711292385587205,False,False,0
940711290124738560,False,False,1
940711286530367489,False,False,1
940711286379372544,False,False,0
940711283183276032,False,False,0
940711280654127105,False,False,1
940711280175931397,False,False,0
940711278083010560,False,False,1
940711276803604480,False,False,1
940711273536344064,False,False,3
940711268964556803,False,False,0
940711267811000320,False,False,1
940711266297016322,False,False,0
940711263918788614,False,False,0
940711262131855361,False,False,1
940711259724423168,False,False,1
940711257803431936,False,False,0
940711250803265536,False,False,0
940711249142095872,False,False,0
940711245375836160,False,False,0
940711238543335426,False,False,1
940711235401736192,False,False,1
940711228392980480,False,False,4
940711227873021957,False,False,0
940711224379101190,False,False,0
940711220709126145,False,False,0
940711216460296192,False,False,1
940711210584018944,False,False,0
940711210533707776,False,False,0
940711206792384512,False,False,0
940711206343626754,False,False,0
940711203504050176,False,False,0
940711200546889728,False,False,1
940711193727176710,False,False,0
940711192590295041,False,False,0
940711189809680384,False,False,0
940711184935747584,False,False,1
940711182536552448,False,False,1
940711178858360832,False,False,0
940711176622702593,False,False,0
940711172243935232,False,False,1
940711169475608576,False,False,0
940711169072840704,False,False,1
940711168884162560,False,False,2
940711167361724423,False,False,1
940711166208331776,False,False,0
940711161296838657,False,False,0
940711160751493121,False,False,0
940711152899670016,False,False,0
940711151628963840,False,False,0
940711151628931072,False,True,0
940711149598838785,False,False,1
940711144678768645,False,False,1
940711142854483969,False,False,0
940711139767238656,False,False,0
940711137208922113,False,False,0
940711135321493505,False,False,1
940711134046367744,False,False,1
940711133077413894,False,False,0
940711130447667201,False,False,0
940711129596219393,False,False,1
940711127767502848,False,False,0
940711126739881986,False,False,0
940711124345016321,False,False,0
940711124311445504,False,False,1
940711123837440001,False,False,0
940711118821036032,False,False,2
940711112533860352,False,False,1
940711110960967682,False,False,0
940711106489790464,False,False,1
940711103469948934,False,False,0
940711100034641920,False,False,0
940711094464761856,False,False,0
940711089981018113,False,False,1
940711088995254272,False,False,0
940711087552397312,False,False,0
940711087208652801,False,False,0
940711086327762944,False,False,0
940711082523545601,False,False,0
940711077070934017,False,False,0
940711074223001600,False,False,0
940711065410777089,False,False,0
940711060360884225,False,False,0
940711059727568903,False,False,0
940711058829987841,False,False,1
940711058037022721,False,False,0
940711056636293120,False,False,2
940711056287993856,False,False,1
940711055990444034,False,False,1
940711053863788544,False,False,1
940711050730598400,False,False,1
940711045223665666,False,False,0
940711039552942080,False,False,0
940711036692418560,False,False,0
940711035773825025,False,False,0
940711035266306048,False,False,0
940711026877714433,False,False,0
940711024734474241,False,False,0
940711024029847552,False,False,1
940711022649794560,False,False,1
940711021710401536,False,False,0
940711017109000192,False,False,0
940711015498391552,False,False,0
940711011224612865,False,False,0
940711009345572865,False,False,0
940711004970930176,False,False,0
940710999828647936,False,False,0
940710999711191040,False,False,0
940710987547717633,False,False,2
940710987069558784,False,False,1
940710984015949825,False,False,0
940710983852363781,False,False,0
940710975304544256,False,False,2
940710974885187585,False,False,0
940710974805471232,False,False,0
940710971672182784,False,False,0
940710971236077568,False,False,0
940710970330157057,False,False,0
940710968291717121,False,False,0
940710961207316480,False,False,0
940710959454277632,False,False,0
940710955285139456,False,False,0
940710950616928256,False,False,0
940710944870686721,False,False,0
940710942052093952,False,True,0
940710941775319046,False,False,2
940710941393674240,False,False,0
940710941066514432,False,False,0
940710934963777536,False,False,0
940710924738088962,False,False,0
940710918832435200,False,False,0
940710917855154176,False,False,0
940710915422515200,False,False,0
940710908740952069,False,False,0
940710904806723584,False,False,1
940710904202588160,False,False,0
940710900071391232,False,False,0
940710896552341504,False,False,0
940710892160786432,False,False,1
940710891548561408,False,False,1
940710890646761472,False,False,0
940710884426465286,False,False,0
940710879242407940,False,False,0
940710878332248064,False,False,1
940710872623845376,False,False,1
940710871311048706,False,False,0
940710865556226048,False,False,0
940710863811510272,False,False,1
940710863224184834,False,False,0
940710862653935616,False,False,0
940710859692740609,False,False,1
940710858836951040,False,False,0
940710854483472385,False,False,1
940710854454104064,False,False,1
940710845993979904,False,False,0
940710840524828673,False,False,0
940710836984836099,False,False,0
940710835906682880,False,False,1
940710835839696897,False,False,1
940710835835555846,False,False,0
940710832295563265,False,False,0
940710829426663424,False,False,1
940710829162237952,False,False,0
940710828977872897,False,False,0
940710827140812800,False,False,0
940710825974779904,False,False,2
940710818659885056,False,False,1
940710815006674945,False,False,0
940710814813704194,False,False,0
940710811546390529,False,False,0
940710807771467776,False,False,0
940710800813109248,False,False,0
940710798288146432,False,False,1
940710791703035904,False,False,0
940710790910357504,False,False,0
940710787458494465,False,False,0
940710787345248259,False,False,1
940710786728710144,False,False,0
940710786489393152,False,False,0
940710779015266306,False,False,0
940710777559965696,False,False,0
940710773650874368,False,False,0
940710759990005766,False,False,1
940710755405529088,False,False,0
940710754650427399,False,False,1
940710743917424647,False,False,1
940710743544131584,False,False,0
940710734035550209,False,False,0
940710731162570752,False,False,2
940710725932191744,False,False,0
940710720093736961,False,False,1
940710715119284229,False,False,0
940710714955747328,False,False,0
940710714695671808,False,False,0
940710714301472768,False,False,0
940710714225975297,False,False,0
940710712745238528,False,False,0
940710709926674434,False,False,1
940710706701365249,False,False,0
940710704545374208,False,False,0
940710698560126986,False,False,1
940710695749980170,False,False,0
940710693874970624,False,False,1
940710693740929025,False,False,0
940710689395564544,False,False,0
940710687927566337,False,False,0
940710685721481216,False,False,0
940710684983283715,False,False,0
940710680671473666,False,False,1
940710667044179970,False,False,0
940710666872045569,False,False,0
940710665060106240,False,False,1
940710661193175040,False,False,0
940710655543468037,False,False,0
940710648224260097,False,False,0
940710644839481345,False,False,0
940710643468001282,False,False,1
940710642545172480,False,False,4
940710639533789184,False,False,1
940710631237390336,False,False,0
940710631178506241,False,False,0
940710630759239680,False,False,0
940710628473393152,False,False,1
940710626581733381,False,False,1
940710619761840128,False,True,0
940710619661197312,False,False,0
940710619510136832,False,False,0
940710617513590785,False,False,0
940710614586089472,False,False,0
940710611125657600,False,False,0
940710607032143872,False,False,1
940710601671655429,False,False,1
940710595950546945,False,False,1
940710595195817985,False,False,0
940710594050535424,False,False,2
940710591219482625,False,False,0
940710590883905536,False,False,1
940710585360158721,False,False,0
940710580054298632,False,False,0
940710579949457410,False,False,0
940710575411142656,False,False,1
940710572881883136,False,False,0
940710570302627840,False,False,1
940710570143223808,False,False,0
940710561486180357,False,False,0
940710558986358785,False,False,0
940710558805962752,False,False,1
940710557925208065,False,False,0
940710553537974272,False,False,0
940710552296480773,False,False,0
940710550568181760,False,False,0
940710544234999808,False,False,1
940710541223448576,False,False,0
940710530611683328,False,False,0
940710529634578432,False,False,0
940710527730270208,False,False,0
940710518188154880,False,False,0
940710516296740864,False,False,1
940710515868864512,False,False,0
940710509896073216,False,False,0
940710502879105030,False,False,1
940710500815343616,False,False,0
940710492472877056,False,False,0
940710490296274945,True,False,0
940710488509313025,False,False,1
940710486261354496,False,False,0
940710476488560641,False,False,0
940710476052353024,False,False,0
940710473288339457,False,False,1
940710472894033920,False,False,0
940710471921004544,False,False,0
940710467269357569,False,False,0
940710464580935680,False,False,3
940710464081731584,False,False,1
940710463955972099,False,False,0
940710462529986560,False,False,1
940710461577875456,False,False,1
940710453881331713,False,False,0
940710451285057536,False,False,1
940710450811072512,False,False,0
940710450274107392,False,False,4
940710450102194176,False,False,0
940710449741303808,False,False,0
940710447824752640,False,False,0
940710444842536960,False,False,1
940710443185733638,False,False,0
940710439305953280,False,False,0
940710435329847302,False,False,1
940710433828233216,False,False,1
940710433220190210,False,False,0
940710431886213121,False,False,0
940710431483711488,False,False,0
940710429990404096,False,False,1
940710427553656832,False,False,1
940710425666002944,False,True,0
940710417374044167,False,False,0
940710416287698945,False,False,1
940710415989903363,False,False,1
940710414882689025,False,False,1
940710414060609536,False,False,3
940710411959242756,False,False,0
940710407806881793,False,False,1
940710405906796545,False,False,2
940710404061241345,False,False,0
940710396024864768,False,False,1
940710394930360320,False,False,1
940710385149132802,False,False,0
940710384645955584,False,False,0
940710383345573888,False,False,0
940710383186272256,False,False,0
940710383077265408,False,False,0
940710382649344001,False,False,0
940710379038105600,False,False,0
940710375388934144,False,False,1
940710375229620226,False,False,1
940710374193680384,False,False,0
940710372788510720,False,False,1
940710367801389056,False,False,1
940710367348617217,False,False,1
940710362621542400,False,False,0
940710357802344449,False,False,1
940710356837650432,False,False,0
940710353658433541,False,False,0
940710352341422081,False,False,0
940710351443722241,False,False,1
940710349040439302,False,False,1
940710348549697536,False,False,0
940710347132014592,False,False,1
940710346767073281,False,False,0
940710331893948416,False,False,1
940710330811822080,False,False,2
940710327548825600,False,False,0
940710325720055808,False,False,1
940710324054962176,False,False,0
940710321617956864,False,False,0
940710319055351810,False,False,0
940710318933671936,False,False,1
940710317323010048,False,False,0
940710317243297792,False,False,0
940710314647187457,False,True,0
940710310654218241,False,False,1
940710309735682048,False,False,0
940710308125036544,False,False,0
940710305532751872,False,False,0
940710297035296768,False,False,0
940710296963964929,False,False,0
940710296213164034,False,False,0
940710292387975169,False,False,0
940710291293327360,False,False,0
940710290626195457,False,False,0
940710288067891200,False,False,1
940710286985703431,False,False,0
940710286813569024,False,False,1
940710286352191488,False,False,1
940710280975097856,False,False,0
940710278441984000,False,False,0
940710277527453696,False,False,0
940710269898014720,False,False,1
940710269239644160,False,False,0
940710268857913346,False,False,0
940710261408669696,False,False,0
940710259923890177,False,False,0
940710257923444736,False,False,0
940710256124092446,False,False,0
940710241343279104,False,False,1
940710241330704384,False,False,0
940710237258113024,False,False,0
940710233038393344,False,True,0
940710223827812353,False,False,0
940710222812737541,False,False,1
940710219721699328,False,False,0
940710213484711937,False,False,1
940710212347994113,False,False,0
940710212008374273,False,False,1
940710210569609216,False,False,1
940710210053836800,True,True,4
940710209730859010,False,False,1
940710208866738176,False,False,0
940710205855293440,False,False,0
940710199060549632,False,False,1
940710197718405121,False,False,0
940710196376059904,False,False,1
940710191552589824,False,False,1
940710188801081345,False,False,1
940710186464968704,False,False,0
940710181725458432,False,False,1
940710175446585344,False,False,0
940710172439318530,False,False,1
940710167099797504,False,False,2
940710164503470080,False,False,1
940710157687934977,False,False,0
940710157666754561,False,False,0
940710155221581824,False,False,1
940710148238016513,False,False,0
940710146459680769,False,False,1
940710145994186752,False,False,0
940710145910280192,False,False,1
940710142252863488,False,False,0
940710139841208325,False,False,0
940710138205290496,False,False,1
940710137647558656,False,False,0
940710136083034119,False,False,0
940710129737129984,False,False,1
940710126008270849,False,False,0
940710120207601664,False,True,0
940710120073314304,False,False,0
940710111907106816,False,False,1
940710111735054342,False,False,0
940710096354598912,False,False,1
940710090318872576,False,False,0
940710089744437255,False,False,0
940710086833516544,False,False,0
940710085637971968,False,False,0
940710083276578817,False,False,0
940710081112432640,False,False,1
940710075190177792,False,False,0
940710069590740992,False,False,1
940710066281435137,False,False,0
940710064335343616,False,False,0
940710060514258945,False,False,0
940710058060648454,False,False,1
940710057175633920,False,False,0
940710050645061632,False,False,1
940710047474225152,False,False,1
940710047348350978,False,False,0
940710043791523840,False,False,0
940710042541658112,False,False,0
940710041593810944,False,False,0
940710040230678528,False,False,0
940710040184541189,False,False,0
940710028360732673,False,False,1
940710024757866496,False,False,1
940710017610735617,False,False,0
940710013504454658,False,False,1
940710013038972928,False,False,0
940710007951196161,False,False,1
940710006336507904,False,False,0
940710004205559808,False,False,0
940710003727634432,False,False,0
940710003173928961,False,False,1
940710002343530496,False,False,0
940709995464798208,False,False,1
940709993434804225,False,False,0
940709993153572864,False,False,0
940709992109244417,False,False,1
940709989404086272,False,True,0
940709987235586049,False,False,1
940709985947963392,False,False,1
940709984068947969,False,False,0
940709984010043393,False,False,0
940709982164496384,False,False,2
940709981900419073,False,False,1
940709981099380737,False,False,1
940709978373017601,False,False,0
940709975843799041,False,False,0
940709971410542592,False,False,1
940709970596597760,False,False,0
940709970353491969,False,False,1
940709969237807105,False,False,0
940709965618180096,False,False,0
940709965345492992,False,False,3
940709964695273472,False,False,1
940709959418961922,False,False,0
940709959389667328,False,False,0
940709958403928064,False,False,2
940709956180938752,False,False,0
940709954394103809,False,False,1
940709950078140416,False,False,1
940709945112252416,False,False,1
940709943363211265,False,False,0
940709941987479552,False,False,0
940709941115047937,False,False,0
940709939181490179,False,False,0
940709932629938177,False,False,2
940709930385813504,False,False,0
940709921145761792,False,False,1
940709919988129792,False,False,0
940709919765991427,False,False,1
940709918365151232,False,False,1
940709914128855040,False,False,1
940709903232008192,False,False,0
940709886333243392,False,False,0
940709882583568384,False,False,0
940709880901591042,False,False,1
940709877772513280,False,False,0
940709875583037441,False,False,0
940709873108516864,False,False,0
940709864241815552,False,False,0
940709857249947648,False,False,1
940709851294035968,False,False,0
940709849700106240,False,False,3
940709847858798592,False,False,1
940709844159549440,False,False,0
940709842557325312,False,True,0
940709842389471239,False,False,1
940709841324134402,False,False,0
940709840216907781,False,False,0
940709839168245760,False,False,1
940709835984789504,False,False,1
940709832121831424,False,False,1
940709828904628224,False,False,0
940709825167622146,False,False,2
940709823728857088,False,False,0
940709820969226240,False,False,1
940709820511944704,False,False,0
940709819236978693,False,False,0
940709818846842881,False,False,0
940709814606417929,False,False,1
940709812630884353,False,False,0
940709809246138368,False,True,0
940709807715241984,False,False,0
940709797292371968,False,False,0
940709797057277952,False,False,0
940709794654179328,False,False,1
940709794050166790,False,False,0
940709791512399872,False,False,0
940709788102602753,False,False,0
940709783044329472,False,False,2
940709778699051009,False,False,0
940709771379924992,False,False,1
940709767223406599,False,False,1
940709766300499968,False,False,1
940709764136296449,False,False,1
940709764107030529,False,False,0
940709759975489536,False,False,1
940709755357720576,False,False,0
940709753482829824,False,False,0
940709751318392832,False,False,2
940709749875654656,False,False,0
940709748466429952,False,False,0
940709747736694785,False,False,3
940709746625208320,False,False,0
940709741466148869,False,False,0
940709738001633280,False,False,0
940709733446668288,False,False,0
940709733006266370,False,False,0
940709727302045698,False,False,1
940709725737504768,False,False,0
940709721681534976,False,False,0
940709710243676160,False,True,2
940709699103555584,False,False,0
940709686030061568,False,False,1
940709681282015232,False,False,0
940709681143648257,False,False,0
940709672214056960,False,False,1
940709669248684032,False,False,1
940709665024937986,False,False,0
940709663682846720,False,False,1
940709663607263233,False,False,1
940709660407017476,False,False,3
940709657902907393,False,False,1
940709657705893888,False,False,1
940709652412751872,False,False,1
940709651146072064,False,False,0
940709650625900544,False,False,0
940709642669142016,False,False,0
940709642606432256,False,False,0
940709635186622464,False,False,0
940709631008968704,False,False,0
940709627062349827,False,False,0
940709617721663490,False,False,1
940709611505635329,False,False,1
940709609052016640,False,False,1
940709608640917504,False,False,0
940709602286501888,False,False,0
940709598981382146,False,False,0
940709585555542021,False,False,1
940709585123282944,False,False,1
940709581415702530,False,False,0
940709578718744576,False,False,0
940709576214683648,False,False,1
940709572779630592,False,False,1
940709572481777664,False,False,0
940709567876534274,False,False,0
940709555905974277,False,False,0
940709551166447619,False,False,2
940709541209133056,False,False,1
940709540751970304,False,False,1
940709538747113474,False,False,0
940709535185899520,False,False,0
940709529389617153,False,False,0
940709525128036352,False,False,0
940709519193190402,False,False,1
940709512176050176,False,True,0
940709510976503813,False,False,1
940709508686516224,False,False,0
940709500666941441,False,False,0
940709498167156736,False,False,3
940709492232196097,False,False,1
940709484967677952,False,False,2
940709484598407168,False,False,1
940709472619651078,False,False,0
940709471499800577,False,False,1
940709470417584128,False,False,1
940709451673292806,False,True,0
940709450121383941,False,False,0
940709446212349953,False,False,0
940709442558898176,False,False,1
940709439048441856,False,False,0
940709436347338763,False,False,5
940709434766000128,False,False,0
940709434002636801,False,False,0
940709430093598720,False,False,1
940709428164288512,False,False,0
940709427195404289,False,False,0
940709415627448322,False,False,1
940709414981513216,False,False,1
940709412460777473,False,False,0
940709410749472769,False,False,0
940709402163720198,False,False,1
940709391057092609,False,False,0
940709388804902912,False,False,1
940709381053837312,False,False,1
940709375357755392,False,False,0
940709375269679105,False,False,0
940709372631666688,False,False,1
940709370828075008,False,False,1
940709370010021888,False,False,1
940709369725030402,False,False,1
940709367258771456,False,True,0
940709358609956865,False,True,0
940709358329057280,False,True,0
940709357779587073,False,False,0
940709357062377473,False,False,0
940709344160768007,False,False,0
940709340926873600,False,False,0
940709338804469760,False,False,0
940709337059573760,False,False,2
940709325412229120,False,False,1
940709321683251200,False,False,1
940709315366801410,False,False,1
940709314976731138,False,False,0
940709314116968448,False,False,0
940709313831669761,False,True,0
940709309821915137,False,False,0
940709308458713088,False,False,0
940709306240045056,False,False,0
940709304851603456,False,False,0
940709302242856961,False,False,0
940709300791414784,False,False,1
940709298191007744,False,False,1
940709297369112577,False,False,0
940709295628288000,False,False,0
940709295599087616,False,False,1
940709294680391681,False,False,1
940709286459604992,False,False,0
940709285243232256,False,False,1
940709281980063745,False,False,0
940709274979840000,False,False,0
940709271628664832,False,False,0
940709269967638529,False,False,0
940709266767441920,False,False,1
940709266578698240,False,False,4
940709264900976640,False,True,0
940709260513615873,False,False,0
940709247746297856,False,False,3
940709243765903362,False,False,0
940709234144026625,False,False,0
940709231937904641,False,False,0
940709230885163010,False,False,0
940709230885122049,False,False,0
940709229308018689,False,False,1
940709222572019718,False,False,0
940709221989044224,False,False,0
940709209884254209,False,False,0
940709209049616384,False,False,0
940709204230205440,False,False,0
940709202326163462,False,False,1
940709200610709504,False,False,3
940709198001733632,False,False,0
940709197964103680,False,False,1
940709188208152577,False,False,0
940709185796366337,False,False,0
940709174970810369,False,False,0
940709174450819072,False,False,0
940709174308110339,False,False,0
940709172907298816,False,False,0
940709172898861057,False,False,1
940709168972947456,False,False,0
940709161507028992,False,False,0
940709152048984064,False,False,0
940709145069568000,False,False,2
940709128414027776,False,False,1
940709124995731458,False,False,1
940709124429549570,False,False,1
940709112513474561,False,False,0
940709107979423745,False,False,0
940709106830147584,False,False,0
940709100622671872,False,False,0
940709095358607361,False,False,2
940709088475754497,False,False,0
940709087565795333,False,False,0
940709085770539008,False,False,0
940709082926784512,False,False,2
940709075444162560,False,False,0
940709071363235841,False,False,1
940709061934309376,False,False,0
940709058734116864,False,False,0
940709057664573440,False,False,0
940709054351073280,False,False,0
940709052220432384,False,False,0
940709051935047680,False,False,0
940709049934450689,False,False,0
940709043819118592,False,False,0
940709040841093120,False,False,1
940709040837062656,False,False,0
940709040161730560,False,True,0
940709040061140993,False,False,1
940709031777153025,False,False,1
940709031110250496,False,False,0
940709029525024773,False,False,1
940709027482357760,False,False,0
940709027008405504,False,False,0
940709024030326784,False,False,1
940709019190267905,False,False,1
940709006322077696,False,False,1
940709003717259264,False,False,1
940709002635333633,False,False,1
940709002551398403,False,False,0
940709001112596481,False,False,0
940708999212695552,False,False,0
940708995697819650,False,False,1
940708995098169344,False,False,1
940708990664679425,False,False,2
940708989083553792,False,False,1
940708988718600192,False,False,0
940708978962653184,False,False,0
940708970855063552,False,False,0
940708962285916160,False,False,4
940708960985681920,False,False,0
940708954945986560,False,False,1
940708952806969345,False,False,1
940708952232415233,False,False,0
940708949233426433,False,False,1
940708948868587521,False,False,1
940708944279826432,False,False,0
940708940718931968,False,False,0
940708937325715456,False,False,0
940708936457564161,False,False,0
940708935740379137,False,False,1
940708925665693697,False,False,1
940708919453810689,False,False,0
940708915112763392,False,False,0
940708913070014464,False,False,0
940708906745163776,False,False,0
940708905314934786,False,False,1
940708903263916033,False,False,0
940708894321635328,False,False,1
940708890899083264,False,False,0
940708890638823424,False,False,0
940708888181125120,False,False,0
940708881830854657,False,False,0
940708876588109825,False,False,0
940708868866428929,False,False,1
940708866958024704,False,False,0
940708864332369920,False,False,0
940708863623516160,False,False,1
940708861576663041,False,False,0
940708858456170498,False,False,1
940708856769990661,False,False,0
940708854177959936,False,False,1
940708851317379073,False,False,1
940708844669362176,False,False,1
940708844325539840,False,False,1
940708843348209664,False,False,0
940708841125064709,False,False,0
940708837220163585,False,False,1
940708823462920192,False,False,1
940708820275421184,False,False,0
940708817314205696,False,False,2
940708810578104320,False,False,0
940708810250997761,False,False,0
940708808971632641,False,False,0
940708804991340544,False,False,0
940708802168545280,False,False,1
940708800188710912,False,False,0
940708791217205248,False,False,1
940708790768254976,False,False,0
940708777447133184,False,False,1
940708776298106880,False,False,0
940708760074334208,False,False,0
940708749798400000,False,False,1
940708749542649856,False,False,1
940708749420896256,False,False,0
940708747797778433,False,False,0
940708742009708544,False,False,1
940708740629643266,False,False,0
940708737102135296,False,False,1
940708728193605633,False,False,1
940708727811866625,False,False,1
940708722103521281,False,False,0
940708721864273922,False,False,1
940708713144369152,False,False,1
940708712666357760,False,False,0
940708712624222208,False,False,0
940708709591867392,False,False,1
940708696576868352,False,False,3
940708692411940869,False,False,1
940708690474102784,False,False,1
940708687840186369,False,False,1
940708683536887809,False,False,1
940708683167797248,False,False,0
940708675311849472,False,False,0
940708674128900096,False,False,1
940708673302736897,False,False,1
940708671843110912,False,False,0
940708667665666048,False,False,0
940708661843845120,False,False,0
940708655187529730,False,False,2
940708653803466752,False,False,1
940708650976534528,False,False,0
940708645590925312,False,False,0
940708640129826817,False,False,0
940708639412715520,True,False,0
940708619292524544,False,False,0
940708619175317504,False,False,0
940708618328043520,False,False,0
940708616348340224,False,False,0
940708607657684993,False,False,1
940708605363458050,False,False,1
940708598291861504,False,False,0
940708593111674880,False,False,0
940708578511544325,False,False,0
940708575105699841,False,False,3
940708573679513600,False,False,1
940708572958257152,False,False,1
940708572702191618,False,False,0
940708570613530624,False,False,0
940708568331882496,False,False,3
940708561004281856,False,False,2
940708558479417344,False,False,0
940708548421603330,False,False,1
940708547704344576,False,False,1
940708545531609089,False,False,0
